id_viagem,id_veiculo,regiao,data_viagem,km_rodado,custo_combustivel,custo_pedagio,faturamento_viagem,custo_total,margem
VEI-001-202508-023,VEI-001,Sudeste,2025-08-27,346.1,631.22,62.42,4590.25,693.64,3896.61
VEI-001-202508-024,VEI-001,Sudeste,2025-08-07,550.4,1030.84,189.07,4280.06,1219.9099999999999,3060.1500000000005
VEI-001-202508-025,VEI-001,Sudeste,2025-08-08,368.7,613.47,74.74,3156.04,688.21,2467.83
VEI-001-202508-026,VEI-001,Sudeste,2025-08-02,255.2,434.08,41.72,2519.09,475.79999999999995,2043.2900000000002
VEI-001-202508-027,VEI-001,Sudeste,2025-08-13,243.2,435.35,45.53,2770.21,480.88,2289.33
VEI-001-202508-028,VEI-001,Sudeste,2025-08-05,255.0,423.13,62.86,2596.25,485.99,2110.26
VEI-001-202508-029,VEI-001,Sudeste,2025-08-24,273.5,521.85,60.46,2174.19,582.3100000000001,1591.88
VEI-001-202508-030,VEI-001,Sudeste,2025-08-07,383.3,672.16,60.46,3505.84,732.62,2773.2200000000003
VEI-001-202508-031,VEI-001,Sudeste,2025-08-13,249.8,522.45,81.24,2394.25,603.69,1790.56
VEI-001-202508-032,VEI-001,Sudeste,2025-08-09,256.2,503.85,51.47,2499.67,555.32,1944.35
VEI-001-202508-033,VEI-001,Sudeste,2025-08-09,320.6,621.27,82.33,3096.78,703.6,2393.1800000000003
VEI-001-202508-034,VEI-001,Sudeste,2025-08-15,298.9,526.9,48.35,3012.29,575.25,2437.04
VEI-001-202508-035,VEI-001,Sudeste,2025-08-17,500.0,973.0,87.66,5224.55,1060.66,4163.89
VEI-001-202508-036,VEI-001,Sudeste,2025-08-17,270.8,489.82,86.26,1883.89,576.08,1307.81
VEI-001-202508-037,VEI-001,Sudeste,2025-08-19,536.7,957.08,125.62,4162.09,1082.7,3079.3900000000003
VEI-001-202509-000,VEI-001,Sudeste,2025-09-03,312.6,521.08,91.15,2205.73,612.23,1593.5
VEI-001-202509-001,VEI-001,Sudeste,2025-09-07,197.6,380.8,29.83,2884.22,410.63,2473.5899999999997
VEI-001-202509-002,VEI-001,Sudeste,2025-09-14,433.0,864.4,110.14,4868.56,974.54,3894.0200000000004
VEI-001-202509-003,VEI-001,Sudeste,2025-09-23,269.4,485.26,50.14,2868.35,535.4,2332.95
VEI-001-202509-004,VEI-001,Sudeste,2025-09-14,299.0,527.81,48.86,3049.98,576.67,2473.31
VEI-001-202509-005,VEI-001,Sudeste,2025-09-09,225.0,358.96,59.56,1446.17,418.52,1027.65
VEI-001-202509-006,VEI-001,Sudeste,2025-09-04,381.3,675.64,123.4,5059.83,799.04,4260.79
VEI-001-202509-007,VEI-001,Sudeste,2025-09-03,442.7,739.46,91.92,4919.78,831.38,4088.3999999999996
VEI-001-202509-008,VEI-001,Sudeste,2025-09-03,312.4,590.26,100.21,1475.62,690.47,785.1499999999999
VEI-001-202509-009,VEI-001,Sudeste,2025-09-03,514.2,934.91,178.84,6199.69,1113.75,5085.94
VEI-001-202509-010,VEI-001,Sudeste,2025-09-24,384.7,681.46,77.95,4146.86,759.4100000000001,3387.45
VEI-001-202509-011,VEI-001,Sudeste,2025-09-16,453.2,760.19,90.72,2200.89,850.9100000000001,1349.9799999999998
VEI-001-202509-012,VEI-001,Sudeste,2025-09-04,430.0,839.03,84.92,3993.54,923.9499999999999,3069.59
VEI-001-202509-013,VEI-001,Sudeste,2025-09-16,589.1,1009.31,176.49,7363.35,1185.8,6177.55
VEI-001-202509-014,VEI-001,Sudeste,2025-09-01,413.1,810.41,83.24,3273.13,893.65,2379.48
VEI-001-202509-015,VEI-001,Sudeste,2025-09-24,395.9,722.65,130.07,2897.43,852.72,2044.7099999999998
VEI-001-202509-016,VEI-001,Sudeste,2025-09-09,481.4,784.35,166.05,4707.64,950.4000000000001,3757.2400000000002
VEI-001-202509-017,VEI-001,Sudeste,2025-09-23,440.7,826.07,72.05,4692.76,898.12,3794.6400000000003
VEI-001-202509-018,VEI-001,Sudeste,2025-09-03,308.1,685.43,50.44,2867.69,735.8699999999999,2131.82
VEI-001-202509-019,VEI-001,Sudeste,2025-09-12,411.1,844.88,88.18,5544.16,933.06,4611.1
VEI-001-202509-020,VEI-001,Sudeste,2025-09-12,336.0,716.2,61.17,2362.32,777.37,1584.9500000000003
VEI-001-202509-021,VEI-001,Sudeste,2025-09-08,300.2,554.0,80.04,3658.95,634.04,3024.91
VEI-001-202509-022,VEI-001,Sudeste,2025-09-22,262.1,543.8,53.63,2822.8,597.43,2225.3700000000003
VEI-001-202509-023,VEI-001,Sudeste,2025-09-20,481.8,1004.51,143.0,6299.29,1147.51,5151.78
VEI-001-202509-024,VEI-001,Sudeste,2025-09-13,130.6,275.94,33.16,1462.48,309.1,1153.38
VEI-001-202509-025,VEI-001,Sudeste,2025-09-24,529.6,1007.28,132.95,6049.85,1140.23,4909.620000000001
VEI-001-202509-026,VEI-001,Sudeste,2025-09-11,318.2,623.64,54.78,2510.52,678.42,1832.1
VEI-001-202509-027,VEI-001,Sudeste,2025-09-06,328.3,594.46,83.53,2507.03,677.99,1829.0400000000002
VEI-001-202509-028,VEI-001,Sudeste,2025-09-01,298.8,514.28,94.36,2393.36,608.64,1784.7200000000003
VEI-001-202509-029,VEI-001,Sudeste,2025-09-09,303.1,547.91,73.5,2446.21,621.41,1824.8000000000002
VEI-001-202510-000,VEI-001,Sudeste,2025-10-23,270.3,508.73,71.01,3307.25,579.74,2727.51
VEI-001-202510-001,VEI-001,Sudeste,2025-10-15,369.5,644.42,116.69,4013.9,761.1099999999999,3252.79
VEI-001-202510-002,VEI-001,Sudeste,2025-10-01,503.5,980.85,154.21,4418.77,1135.06,3283.7100000000005
VEI-001-202510-003,VEI-001,Sudeste,2025-10-17,416.3,687.1,83.25,4354.89,770.35,3584.5400000000004
VEI-001-202510-004,VEI-001,Sudeste,2025-10-09,271.4,456.83,67.82,3135.16,524.65,2610.5099999999998
VEI-001-202510-005,VEI-001,Sudeste,2025-10-07,389.8,696.48,94.62,4607.43,791.1,3816.3300000000004
VEI-001-202510-006,VEI-001,Sudeste,2025-10-14,421.5,785.09,66.7,5740.46,851.7900000000001,4888.67
VEI-001-202510-007,VEI-001,Sudeste,2025-10-26,287.2,522.32,90.57,3441.18,612.8900000000001,2828.29
VEI-001-202510-008,VEI-001,Sudeste,2025-10-04,388.9,719.32,123.38,4580.84,842.7,3738.1400000000003
VEI-001-202510-009,VEI-001,Sudeste,2025-10-24,437.4,829.65,105.07,5457.66,934.72,4522.94
VEI-001-202510-010,VEI-001,Sudeste,2025-10-04,261.7,509.18,43.9,3472.3,553.08,2919.2200000000003
VEI-001-202510-011,VEI-001,Sudeste,2025-10-22,311.2,534.89,93.56,2600.93,628.45,1972.4799999999998
VEI-001-202510-012,VEI-001,Sudeste,2025-10-18,188.9,346.57,59.28,1241.37,405.85,835.5199999999999
VEI-001-202510-013,VEI-001,Sudeste,2025-10-16,415.6,683.21,130.74,5170.11,813.95,4356.16
VEI-001-202510-014,VEI-001,Sudeste,2025-10-26,255.3,457.71,66.9,1583.71,524.61,1059.1
VEI-001-202510-015,VEI-001,Sudeste,2025-10-07,472.6,848.59,130.45,5173.69,979.04,4194.65
VEI-001-202510-016,VEI-001,Sudeste,2025-10-23,250.8,425.73,75.74,3096.66,501.47,2595.1899999999996
VEI-001-202510-017,VEI-001,Sudeste,2025-10-11,466.9,830.64,132.1,4660.63,962.74,3697.8900000000003
VEI-001-202510-018,VEI-001,Sudeste,2025-10-21,266.0,443.14,60.87,1500.26,504.01,996.25
VEI-001-202510-019,VEI-001,Sudeste,2025-10-20,332.1,595.34,66.15,3100.49,661.49,2439.0
VEI-001-202510-020,VEI-001,Sudeste,2025-10-16,189.9,325.58,45.47,1804.07,371.04999999999995,1433.02
VEI-001-202510-021,VEI-001,Sudeste,2025-10-03,423.7,818.29,126.75,4155.26,945.04,3210.2200000000003
VEI-001-202510-022,VEI-001,Sudeste,2025-10-16,326.0,539.0,64.48,2623.13,603.48,2019.65
VEI-001-202510-023,VEI-001,Sudeste,2025-10-23,335.0,609.45,116.37,3702.56,725.82,2976.74
VEI-001-202510-024,VEI-001,Sudeste,2025-10-19,393.0,719.96,122.79,3272.73,842.75,2429.98
VEI-001-202510-025,VEI-001,Sudeste,2025-10-26,293.8,523.31,101.17,2223.56,624.4799999999999,1599.08
VEI-001-202510-026,VEI-001,Sudeste,2025-10-07,338.1,643.55,51.54,2858.85,695.0899999999999,2163.76
VEI-001-202510-027,VEI-001,Sudeste,2025-10-25,277.0,517.55,82.59,2342.43,600.14,1742.29
VEI-001-202510-028,VEI-001,Sudeste,2025-10-01,281.0,486.33,60.92,2618.22,547.25,2070.97
VEI-001-202511-000,VEI-001,Sudeste,2025-11-05,429.6,824.34,82.16,4589.86,906.5,3683.3599999999997
VEI-001-202511-001,VEI-001,Sudeste,2025-11-15,168.1,338.27,27.93,1884.35,366.2,1518.1499999999999
VEI-001-202511-002,VEI-001,Sudeste,2025-11-19,353.1,624.36,117.87,4058.03,742.23,3315.8
VEI-001-202511-003,VEI-001,Sudeste,2025-11-05,359.0,662.06,114.24,1430.58,776.3,654.28
VEI-001-202511-004,VEI-001,Sudeste,2025-11-02,333.3,662.95,93.22,3253.16,756.1700000000001,2496.99
VEI-001-202511-005,VEI-001,Sudeste,2025-11-16,242.3,435.22,53.36,1742.56,488.58000000000004,1253.98
VEI-001-202511-006,VEI-001,Sudeste,2025-11-26,324.7,519.67,53.59,2976.12,573.26,2402.8599999999997
VEI-001-202511-007,VEI-001,Sudeste,2025-11-13,337.7,633.66,96.55,3859.9,730.2099999999999,3129.69
VEI-001-202511-008,VEI-001,Sudeste,2025-11-17,265.2,556.32,57.21,3066.99,613.5300000000001,2453.4599999999996
VEI-001-202511-009,VEI-001,Sudeste,2025-11-03,407.5,720.59,63.43,2673.79,784.02,1889.77
VEI-001-202511-010,VEI-001,Sudeste,2025-11-25,369.8,637.46,59.47,3802.04,696.9300000000001,3105.1099999999997
VEI-001-202511-011,VEI-001,Sudeste,2025-11-21,291.2,558.97,86.57,3729.03,645.54,3083.4900000000002
VEI-001-202511-012,VEI-001,Sudeste,2025-11-19,318.0,585.95,64.9,3556.2,650.85,2905.35
VEI-001-202511-013,VEI-001,Sudeste,2025-11-20,249.0,407.5,47.78,2614.89,455.28,2159.6099999999997
VEI-001-202511-014,VEI-001,Sudeste,2025-11-11,334.9,636.97,104.83,4699.65,741.8000000000001,3957.8499999999995
VEI-001-202511-015,VEI-001,Sudeste,2025-11-23,439.0,760.73,102.24,4087.89,862.97,3224.92
VEI-001-202511-016,VEI-001,Sudeste,2025-11-04,418.7,822.25,140.74,4615.26,962.99,3652.2700000000004
VEI-001-202511-017,VEI-001,Sudeste,2025-11-06,216.2,412.95,44.29,2077.36,457.24,1620.1200000000001
VEI-001-202511-018,VEI-001,Sudeste,2025-11-03,410.2,706.87,106.52,2519.36,813.39,1705.9700000000003
VEI-001-202511-019,VEI-001,Sudeste,2025-11-11,340.8,625.75,118.01,4581.09,743.76,3837.33
VEI-001-202511-020,VEI-001,Sudeste,2025-11-27,427.3,840.19,100.01,4925.85,940.2,3985.6500000000005
VEI-001-202511-021,VEI-001,Sudeste,2025-11-24,346.8,639.17,119.15,4548.95,758.3199999999999,3790.63
VEI-001-202511-022,VEI-001,Sudeste,2025-11-05,284.1,488.48,68.55,2637.8,557.03,2080.7700000000004
VEI-001-202511-023,VEI-001,Sudeste,2025-11-07,266.0,433.27,40.3,2988.51,473.57,2514.94
VEI-001-202511-024,VEI-001,Sudeste,2025-11-19,269.5,399.35,78.01,1909.19,477.36,1431.83
VEI-001-202511-025,VEI-001,Sudeste,2025-11-23,391.5,826.16,83.91,2946.11,910.0699999999999,2036.0400000000002
VEI-001-202511-026,VEI-001,Sudeste,2025-11-07,291.7,565.91,60.29,3044.67,626.1999999999999,2418.4700000000003
VEI-001-202511-027,VEI-001,Sudeste,2025-11-19,339.8,604.81,103.76,4096.6,708.5699999999999,3388.0300000000007
VEI-001-202511-028,VEI-001,Sudeste,2025-11-05,331.5,634.82,114.04,2687.43,748.86,1938.5699999999997
VEI-001-202511-029,VEI-001,Sudeste,2025-11-08,412.8,784.04,109.29,5120.48,893.3299999999999,4227.15
VEI-001-202511-030,VEI-001,Sudeste,2025-11-26,341.8,683.21,95.97,3423.42,779.1800000000001,2644.24
VEI-001-202511-031,VEI-001,Sudeste,2025-11-26,372.2,591.55,100.95,4452.99,692.5,3760.49
VEI-001-202511-032,VEI-001,Sudeste,2025-11-05,225.4,431.02,70.87,2807.51,501.89,2305.6200000000003
VEI-001-202511-033,VEI-001,Sudeste,2025-11-08,312.0,601.23,107.89,4414.87,709.12,3705.75
VEI-001-202511-034,VEI-001,Sudeste,2025-11-21,467.9,877.96,125.41,5296.23,1003.37,4292.86
VEI-001-202511-035,VEI-001,Sudeste,2025-11-16,328.1,587.23,95.03,3938.59,682.26,3256.33
VEI-001-202512-000,VEI-001,Sudeste,2025-12-09,248.4,434.82,44.27,2974.7,479.09,2495.6099999999997
VEI-001-202512-001,VEI-001,Sudeste,2025-12-25,367.4,707.54,73.77,2986.32,781.31,2205.01
VEI-001-202512-002,VEI-001,Sudeste,2025-12-01,432.5,790.36,97.73,4296.44,888.09,3408.3499999999995
VEI-001-202512-003,VEI-001,Sudeste,2025-12-17,328.7,626.86,65.66,2941.82,692.52,2249.3
VEI-001-202512-004,VEI-001,Sudeste,2025-12-17,299.8,537.15,57.89,3353.91,595.04,2758.87
VEI-001-202512-005,VEI-001,Sudeste,2025-12-09,334.7,516.97,80.06,2658.75,597.03,2061.7200000000003
VEI-001-202512-006,VEI-001,Sudeste,2025-12-01,452.4,783.24,133.33,3655.17,916.57,2738.6
VEI-001-202512-007,VEI-001,Sudeste,2025-12-15,435.4,808.82,84.64,5938.06,893.46,5044.6
VEI-001-202512-008,VEI-001,Sudeste,2025-12-09,289.0,551.97,74.95,3606.04,626.9200000000001,2979.12
VEI-001-202512-009,VEI-001,Sudeste,2025-12-06,229.7,375.99,36.64,1956.49,412.63,1543.8600000000001
VEI-001-202512-010,VEI-001,Sudeste,2025-12-06,264.3,471.47,73.53,2904.42,545.0,2359.42
VEI-001-202512-011,VEI-001,Sudeste,2025-12-05,383.8,691.39,77.16,3485.24,768.55,2716.6899999999996
VEI-001-202512-012,VEI-001,Sudeste,2025-12-05,295.7,530.24,60.49,3199.74,590.73,2609.0099999999998
VEI-001-202512-013,VEI-001,Sudeste,2025-12-07,429.6,840.52,110.99,4656.17,951.51,3704.66
VEI-001-202512-014,VEI-001,Sudeste,2025-12-25,279.5,521.04,82.26,3342.09,603.3,2738.79
VEI-001-202512-015,VEI-001,Sudeste,2025-12-01,340.4,607.86,62.83,3830.77,670.69,3160.08
VEI-001-202512-016,VEI-001,Sudeste,2025-12-20,409.4,680.7,76.45,4378.6,757.1500000000001,3621.4500000000003
VEI-001-202512-017,VEI-001,Sudeste,2025-12-04,298.0,591.32,48.89,3130.9,640.21,2490.69
VEI-001-202512-018,VEI-001,Sudeste,2025-12-27,353.9,600.62,95.6,2794.26,696.22,2098.04
VEI-001-202512-019,VEI-001,Sudeste,2025-12-04,238.0,394.05,67.68,3554.74,461.73,3093.0099999999998
VEI-001-202512-020,VEI-001,Sudeste,2025-12-24,434.7,795.44,109.31,4818.22,904.75,3913.4700000000003
VEI-001-202512-021,VEI-001,Sudeste,2025-12-17,361.2,602.69,106.69,3865.15,709.3800000000001,3155.77
VEI-001-202512-022,VEI-001,Sudeste,2025-12-01,265.8,533.52,74.32,2915.72,607.8399999999999,2307.88
VEI-001-202512-023,VEI-001,Sudeste,2025-12-03,390.1,712.26,130.51,3627.2,842.77,2784.43
VEI-001-202512-024,VEI-001,Sudeste,2025-12-01,283.9,537.79,48.0,3918.93,585.79,3333.14
VEI-001-202512-025,VEI-001,Sudeste,2025-12-01,323.0,479.4,49.28,3346.29,528.68,2817.61
VEI-001-202512-026,VEI-001,Sudeste,2025-12-21,499.9,893.91,155.75,3854.41,1049.6599999999999,2804.75
VEI-001-202512-027,VEI-001,Sudeste,2025-12-07,270.1,409.93,68.52,1784.98,478.45,1306.53
VEI-001-202512-028,VEI-001,Sudeste,2025-12-08,400.9,766.52,132.16,3882.31,898.68,2983.63
VEI-002-202501-000,VEI-002,Centro-Oeste,2025-01-08,343.5,549.44,118.27,3798.68,667.71,3130.97
VEI-002-202501-001,VEI-002,Centro-Oeste,2025-01-22,205.2,363.64,53.97,2071.28,417.61,1653.67
VEI-002-202501-002,VEI-002,Centro-Oeste,2025-01-26,307.8,572.63,60.22,2986.98,632.85,2354.13
VEI-002-202501-003,VEI-002,Centro-Oeste,2025-01-26,222.8,380.95,65.07,2368.13,446.02,1922.1100000000001
VEI-002-202501-004,VEI-002,Centro-Oeste,2025-01-23,439.4,719.16,124.32,4594.46,843.48,3750.98
VEI-002-202501-005,VEI-002,Centro-Oeste,2025-01-18,334.5,537.49,56.2,3883.68,593.69,3289.99
VEI-002-202501-006,VEI-002,Centro-Oeste,2025-01-04,541.1,852.78,185.73,5701.87,1038.51,4663.36
VEI-002-202501-007,VEI-002,Centro-Oeste,2025-01-26,257.7,436.14,90.16,1807.69,526.3,1281.39
VEI-002-202501-008,VEI-002,Centro-Oeste,2025-01-14,475.9,866.28,160.22,4613.86,1026.5,3587.3599999999997
VEI-002-202501-009,VEI-002,Centro-Oeste,2025-01-02,236.4,369.85,39.5,2179.75,409.35,1770.4
VEI-002-202501-010,VEI-002,Centro-Oeste,2025-01-02,264.1,490.73,84.33,3135.08,575.0600000000001,2560.02
VEI-002-202501-011,VEI-002,Centro-Oeste,2025-01-26,306.7,504.86,60.88,3804.32,565.74,3238.58
VEI-002-202501-012,VEI-002,Centro-Oeste,2025-01-13,241.7,398.22,52.7,2065.06,450.92,1614.1399999999999
VEI-002-202501-013,VEI-002,Centro-Oeste,2025-01-19,266.3,417.63,81.17,2301.61,498.8,1802.8100000000002
VEI-002-202501-014,VEI-002,Centro-Oeste,2025-01-24,426.5,841.32,94.37,4115.38,935.69,3179.69
VEI-002-202501-015,VEI-002,Centro-Oeste,2025-01-09,273.4,430.63,73.61,3176.42,504.24,2672.1800000000003
VEI-002-202501-016,VEI-002,Centro-Oeste,2025-01-20,365.0,636.78,119.9,3801.28,756.68,3044.6000000000004
VEI-002-202501-017,VEI-002,Centro-Oeste,2025-01-12,353.6,574.12,85.22,3974.57,659.34,3315.23
VEI-002-202501-018,VEI-002,Centro-Oeste,2025-01-24,383.6,616.48,110.12,4199.78,726.6,3473.18
VEI-002-202501-019,VEI-002,Centro-Oeste,2025-01-04,437.9,696.37,68.16,4576.76,764.53,3812.2300000000005
VEI-002-202501-020,VEI-002,Centro-Oeste,2025-01-23,311.8,519.52,51.06,3761.7,570.5799999999999,3191.12
VEI-002-202501-021,VEI-002,Centro-Oeste,2025-01-22,316.5,532.63,79.5,2367.39,612.13,1755.2599999999998
VEI-002-202501-022,VEI-002,Centro-Oeste,2025-01-08,317.8,518.06,62.42,2620.7,580.4799999999999,2040.2199999999998
VEI-002-202501-023,VEI-002,Centro-Oeste,2025-01-24,207.9,355.98,47.92,2245.32,403.90000000000003,1841.42
VEI-002-202501-024,VEI-002,Centro-Oeste,2025-01-27,377.8,602.35,99.18,4255.59,701.53,3554.0600000000004
VEI-002-202501-025,VEI-002,Centro-Oeste,2025-01-09,354.9,600.39,95.56,3456.36,695.95,2760.41
VEI-002-202501-026,VEI-002,Centro-Oeste,2025-01-22,342.7,589.02,97.95,3445.73,686.97,2758.76
VEI-002-202501-027,VEI-002,Centro-Oeste,2025-01-16,339.3,596.77,118.12,3816.98,714.89,3102.09
VEI-002-202501-028,VEI-002,Centro-Oeste,2025-01-02,369.2,550.78,113.69,3545.87,664.47,2881.3999999999996
VEI-002-202501-029,VEI-002,Centro-Oeste,2025-01-17,294.0,535.16,100.95,2609.2,636.11,1973.0899999999997
VEI-002-202501-030,VEI-002,Centro-Oeste,2025-01-10,258.7,443.84,81.56,2796.53,525.4,2271.13
VEI-002-202501-031,VEI-002,Centro-Oeste,2025-01-20,203.6,375.43,59.04,2409.38,434.47,1974.91
VEI-002-202501-032,VEI-002,Centro-Oeste,2025-01-25,158.0,263.86,49.49,1446.69,313.35,1133.3400000000001
VEI-002-202501-033,VEI-002,Centro-Oeste,2025-01-12,450.6,758.84,125.69,5630.89,884.53,4746.360000000001
VEI-002-202501-034,VEI-002,Centro-Oeste,2025-01-25,374.3,608.64,127.93,5068.17,736.5699999999999,4331.6
VEI-002-202501-035,VEI-002,Centro-Oeste,2025-01-21,224.9,365.65,58.17,2392.92,423.82,1969.1000000000001
VEI-002-202502-000,VEI-002,Centro-Oeste,2025-02-01,439.5,757.91,139.56,4578.52,897.47,3681.05
VEI-002-202502-001,VEI-002,Centro-Oeste,2025-02-05,514.7,826.16,100.7,4108.97,926.86,3182.11
VEI-002-202502-002,VEI-002,Centro-Oeste,2025-02-05,409.5,685.25,79.87,3295.66,765.12,2530.54
VEI-002-202502-003,VEI-002,Centro-Oeste,2025-02-04,169.4,259.89,44.14,1315.46,304.03,1011.4300000000001
VEI-002-202502-004,VEI-002,Centro-Oeste,2025-02-24,222.2,359.26,61.0,2369.37,420.26,1949.11
VEI-002-202502-005,VEI-002,Centro-Oeste,2025-02-05,427.7,660.99,137.79,5794.81,798.78,4996.030000000001
VEI-002-202502-006,VEI-002,Centro-Oeste,2025-02-20,318.6,586.04,76.2,3048.37,662.24,2386.13
VEI-002-202502-007,VEI-002,Centro-Oeste,2025-02-21,437.1,748.61,134.82,4660.3,883.4300000000001,3776.87
VEI-002-202502-008,VEI-002,Centro-Oeste,2025-02-13,354.5,536.4,108.44,4332.81,644.8399999999999,3687.9700000000003
VEI-002-202502-009,VEI-002,Centro-Oeste,2025-02-03,283.7,445.01,91.89,3288.22,536.9,2751.3199999999997
VEI-002-202502-010,VEI-002,Centro-Oeste,2025-02-17,334.6,563.35,64.91,2591.23,628.26,1962.97
VEI-002-202502-011,VEI-002,Centro-Oeste,2025-02-06,481.1,789.81,103.69,4165.83,893.5,3272.33
VEI-002-202502-012,VEI-002,Centro-Oeste,2025-02-04,457.6,752.88,97.99,3838.5,850.87,2987.63
VEI-002-202502-013,VEI-002,Centro-Oeste,2025-02-23,355.9,585.57,116.4,4124.83,701.97,3422.8599999999997
VEI-002-202502-014,VEI-002,Centro-Oeste,2025-02-08,434.4,772.64,101.28,3424.88,873.92,2550.96
VEI-002-202502-015,VEI-002,Centro-Oeste,2025-02-22,317.3,542.55,49.51,3258.78,592.06,2666.7200000000003
VEI-002-202502-016,VEI-002,Centro-Oeste,2025-02-15,227.0,387.0,45.26,2766.43,432.26,2334.17
VEI-002-202502-017,VEI-002,Centro-Oeste,2025-02-06,405.3,647.89,73.65,3597.12,721.54,2875.58
VEI-002-202502-018,VEI-002,Centro-Oeste,2025-02-03,356.7,578.88,70.67,3743.89,649.55,3094.34
VEI-002-202502-019,VEI-002,Centro-Oeste,2025-02-16,522.9,948.22,109.42,5135.04,1057.64,4077.3999999999996
VEI-002-202502-020,VEI-002,Centro-Oeste,2025-02-03,502.1,820.7,80.67,5866.42,901.37,4965.05
VEI-002-202502-021,VEI-002,Centro-Oeste,2025-02-05,427.1,616.81,145.42,5320.39,762.2299999999999,4558.160000000001
VEI-002-202502-022,VEI-002,Centro-Oeste,2025-02-02,472.1,754.62,141.82,5102.42,896.44,4205.98
VEI-002-202502-023,VEI-002,Centro-Oeste,2025-02-12,352.0,680.12,93.2,3794.39,773.32,3021.0699999999997
VEI-002-202502-024,VEI-002,Centro-Oeste,2025-02-24,369.5,650.96,109.7,4876.28,760.6600000000001,4115.62
VEI-002-202502-025,VEI-002,Centro-Oeste,2025-02-24,450.4,727.35,139.79,5571.14,867.14,4704.0
VEI-002-202502-026,VEI-002,Centro-Oeste,2025-02-03,223.8,384.19,70.27,2763.86,454.46,2309.4
VEI-002-202502-027,VEI-002,Centro-Oeste,2025-02-21,281.7,483.92,74.58,3253.88,558.5,2695.38
VEI-002-202502-028,VEI-002,Centro-Oeste,2025-02-01,468.7,776.01,111.65,4935.82,887.66,4048.16
VEI-002-202502-029,VEI-002,Centro-Oeste,2025-02-03,258.4,435.27,84.04,2602.9,519.31,2083.59
VEI-002-202502-030,VEI-002,Centro-Oeste,2025-02-07,197.6,332.81,48.01,1354.02,380.82,973.2
VEI-002-202502-031,VEI-002,Centro-Oeste,2025-02-05,166.1,308.88,27.85,1231.95,336.73,895.22
VEI-002-202503-000,VEI-002,Centro-Oeste,2025-03-17,299.7,544.45,85.74,2710.24,630.19,2080.0499999999997
VEI-002-202503-001,VEI-002,Centro-Oeste,2025-03-03,332.3,646.54,55.49,4753.57,702.03,4051.54
VEI-002-202503-002,VEI-002,Centro-Oeste,2025-03-01,244.4,450.01,42.91,2296.17,492.91999999999996,1803.25
VEI-002-202503-003,VEI-002,Centro-Oeste,2025-03-01,323.9,524.26,90.9,3487.78,615.16,2872.6200000000003
VEI-002-202503-004,VEI-002,Centro-Oeste,2025-03-22,347.3,618.58,73.78,3472.83,692.36,2780.47
VEI-002-202503-005,VEI-002,Centro-Oeste,2025-03-17,402.7,637.41,106.13,4198.68,743.54,3455.1400000000003
VEI-002-202503-006,VEI-002,Centro-Oeste,2025-03-03,365.4,605.41,75.26,4689.47,680.67,4008.8
VEI-002-202503-007,VEI-002,Centro-Oeste,2025-03-15,296.1,450.85,76.68,2685.69,527.53,2158.16
VEI-002-202503-008,VEI-002,Centro-Oeste,2025-03-27,396.9,560.42,92.37,2788.49,652.79,2135.7
VEI-002-202503-009,VEI-002,Centro-Oeste,2025-03-02,283.1,483.07,81.12,2966.05,564.19,2401.86
VEI-002-202503-010,VEI-002,Centro-Oeste,2025-03-12,375.7,722.3,77.65,4101.07,799.9499999999999,3301.12
VEI-002-202503-011,VEI-002,Centro-Oeste,2025-03-17,423.2,691.88,100.52,4314.26,792.4,3521.86
VEI-002-202503-012,VEI-002,Centro-Oeste,2025-03-19,389.1,609.85,132.25,3503.18,742.1,2761.08
VEI-002-202503-013,VEI-002,Centro-Oeste,2025-03-13,173.3,312.4,29.86,2598.56,342.26,2256.3
VEI-002-202503-014,VEI-002,Centro-Oeste,2025-03-08,500.3,872.81,116.93,7333.75,989.74,6344.01
VEI-002-202503-015,VEI-002,Centro-Oeste,2025-03-27,395.8,753.35,126.61,4338.1,879.96,3458.1400000000003
VEI-002-202503-016,VEI-002,Centro-Oeste,2025-03-15,320.1,528.5,107.22,1763.87,635.72,1128.1499999999999
VEI-002-202503-017,VEI-002,Centro-Oeste,2025-03-06,364.1,626.73,105.94,3491.11,732.6700000000001,2758.44
VEI-002-202503-018,VEI-002,Centro-Oeste,2025-03-15,334.3,556.38,104.98,3277.29,661.36,2615.93
VEI-002-202503-019,VEI-002,Centro-Oeste,2025-03-11,310.4,532.46,80.38,3280.6,612.84,2667.7599999999998
VEI-002-202503-020,VEI-002,Centro-Oeste,2025-03-03,532.9,909.2,102.04,6941.52,1011.24,5930.280000000001
VEI-002-202503-021,VEI-002,Centro-Oeste,2025-03-25,324.7,605.01,81.84,3540.73,686.85,2853.88
VEI-002-202503-022,VEI-002,Centro-Oeste,2025-03-23,331.5,469.81,55.91,2693.61,525.72,2167.8900000000003
VEI-002-202503-023,VEI-002,Centro-Oeste,2025-03-05,348.2,673.98,58.58,3399.44,732.5600000000001,2666.88
VEI-002-202503-024,VEI-002,Centro-Oeste,2025-03-02,404.3,741.92,66.21,3453.89,808.13,2645.7599999999998
VEI-002-202503-025,VEI-002,Centro-Oeste,2025-03-11,390.7,657.52,112.88,3552.85,770.4,2782.45
VEI-002-202503-026,VEI-002,Centro-Oeste,2025-03-17,238.9,393.91,81.41,2625.0,475.32000000000005,2149.68
